"488nm525-40-A","488nm525-40-H"
1993.1,2151.1
6816.6,7011.5
1685.5,1834.8
426.3,946.1
7980.8,7645.7
1038.7,1508.6
2999.4,2944.9
9157.2,9390
6034,6283
670.6,840.3
866.2,738
3749.4,3828.8
4408,4019.1
1284.1,1591.8
2905.1,2721.7
1249.8,1737.6
2422.6,2699.2
1067.1,1438.9
10241.7,9383.6
49093.9,48102.5
67226.7,65873.4
-266.5,1017.8
4442.5,5001.4
1599.8,1511.2
1957.2,2181.3
700.9,671.5
1829.6,1751.5
2981.3,2873
3648.8,4566.5
2124.6,2195.7
1487.9,1919.6
1763.9,1876
3265.6,3339.5
374.5,891.5
65080.9,63934.8
1243.5,1264.1
1761.8,1861.5
6544,6749
3439.2,3448
10796.1,10714.1
1201.9,1610.1
13569.3,13400.5
3226.3,3413
1756.4,2049.8
2559,2298.9
987.9,1183.3
1079.3,1198.2
417.7,507.6
3998,4062
1367.1,1477.8
5138,5082.3
1532,1717.5
3185.9,3578.9
633.7,1244.2
11518.1,11711.1
3792.2,3965.9
1133.2,1399.1
174.6,535.6
1044.3,1431.9
6083.2,6291.8
933.9,1042.4
737.2,883.7
498.6,769.5
2518.2,2777.8
1450.7,1350.9
4379.6,4392.4
751.9,817
3385.6,3172.5
5562.2,5572
1117,1860.6
1700.9,1638
1310.8,1472.8
4081.1,4138.8
385.2,678.2
5887.7,5801.7
3966.8,3956
1684.8,1800.5
10770.3,10840.9
578.9,636.3
4880.7,4727.1
5729.4,5762.1
2496.1,2555.5
7020.8,7122.1
3171.9,3464.5
1639.2,2198.5
809,987
2918.1,2776.3
1907.9,2436.8
3334,2987.1
10673.4,11087.8
2428.1,2311.8
2490.2,2719.6
1942.3,2140.6
8346.2,9025.4
1917.5,2017.4
12268.5,12125.9
6364.5,5884.5
5381,5235
2265.1,2463.5
2822.3,2748.8
12243.8,12313.4
1073.8,1350.5
9613.1,8231.8
4670.6,4334.8
5784.5,6213
1372.4,1200.4
1979.1,2233.6
2443,2875.5
1363.6,1568.7
1969.7,1926.5
650.4,934.8
1649.5,2008.1
6175.1,5665.5
2376.7,2640
800,1067.8
4167.8,4088.5
6654.9,6949.5
1653.9,1873.8
4777,5533.5
642,747
8048.6,7450.8
6233.2,6033.7
2708.5,2752.6
17789.3,17983.6
2600.7,2879.1
3761.7,3780.2
748.1,927.1
3043.4,3464.5
43.5,766.2
1834.3,2397.7
1667.4,1704.9
2647.4,2400.2
130685,125907
1665.4,1629.3
843.6,1055.8
2121.2,2058.5
1209.6,1230.9
2253.2,1767.6
1940.3,1703.2
268.5,565.9
1921.7,2045.3
3413.2,3420.1
86712.2,84230.8
2235.6,2299.7
1497.7,1860.3
3383.9,3935.6
3049.6,2934.8
805.9,908
893.5,1219.1
2594.9,3072.4
3026.2,3118
1988.1,2296.7
4050.7,4422.5
701.4,1222.8
9761.1,9613.9
1793.5,2088.1
1988.5,1837
14988.5,14895.1
3696.5,3759.9
2215.3,2400.5
2596.5,3038.6
3163.7,3318
2850.2,3260
1572,1228.6
830.9,1022
204.3,599.4
4268.3,4600.8
3128.6,2114.8
15327.5,15144.6
833.1,1293.8
2667.7,3006.5
1871.7,1935.1
1446.2,1796.2
160.6,571.5
1095.5,1170.8
1163.9,1376.5
1527.3,1725.7
2038.2,1804.6
6249.7,6414.8
9078.8,9178.1
6238.6,6248.3
3315.9,3471.8
2903.8,3257.6
557.7,975.6
8272.4,8278.5
1840.7,1993.4
3762.6,3599.9
2096.2,2365.3
1852.4,1923.2
2598.4,2399.5
4354.1,4183.5
2267.5,2932.1
3801.7,3724.1
4426.4,4092
2012.9,2312.4
45363.1,45315.5
274.3,898.4
4907.1,5349.9
1989.8,2031
850.3,1128.5
15012.3,15437
1458.2,1830
15474.4,14919.9
193.4,441.8
3269,3266.9
2824,2937.3
1004.8,1357.6
1156.6,1398.3
1081,1310
1417.1,1773.8
1043,621.5
1017.6,1241.7
5813.6,5937.8
11232.7,11180.2
820.7,893.2
1032.4,796.9
4831.7,5026.6
3127.2,3393.7
2029.5,2464.6
1301.3,1260
1158.3,1375.6
4729.3,4649.4
1504.6,916
2485.7,2327.1
1857.4,2402.1
555.1,807.1
3190,3386.8
1607.3,1730.1
1744.5,1926.2
6049.2,4012.6
1089.7,1398.8
8004.6,7832.8
625.6,1023.7
2623.6,2976.3
4091,3819.1
822.7,1030.6
799.4,783.8
6822.8,6825.6
11594.8,12012.6
1149.1,1164.4
2441.2,2792.6
2372.5,2651
2420.1,2175.5
1965.3,2137
1800.7,1924.1
1530.2,1532.3
1776.9,2040.4
1347.1,1617.6
6511,6555.5
1034.3,1351
772.5,1021
402,815.9
3381.9,2962.1
46424.5,43486.6
1261.8,909
5911.4,5919.9
19170,19274.9
1140,1649.3
2032.8,2405.6
5421.5,5298.6
971,884.6
1028.5,1203
8379.8,8479.4
1114.4,1412.9
1140.7,1286.2
700.5,1168.6
1159.8,1668
1564.6,1413.8
4993.9,5085.6
3173.7,3254.5
2162.2,2484.5
2812.3,3082.1
3917.2,3956.6
1351.2,1086.8
892.2,1086
1104.1,1343.7
1635,1971
9929.1,10239.8
1207.1,1192.3
1830.7,2226
6546.4,7264.1
6311.1,6063.8
1507.1,1569.7
3193.2,3265.4
1572.6,1172.4
3680.4,2460.8
7125.3,7196
2756.5,2982.7
800.5,989.9
1761.2,2008.6
3106,2932.5
1161.5,1460.1
636.8,630.5
10304.1,9699.7
5024.6,4982.8
2109.9,2272.4
6439.1,6417.6
2070.8,2478.7
9631.9,9342.8
1186.8,1290.4
4214.8,4437.5
7827.2,7088
405,1119.1
4340.6,4610.1
3097.4,2754.1
4549.3,4136.5
12036.7,11774
2301.9,2359.9
2000.8,2214.2
3673.7,3443.6
4090,3726
1122.1,1601.7
510.6,807
26372.6,26057.8
751.1,990.2
6881.2,6690.4
1134.9,1106
5370.1,5543.6
3744.8,3751.9
1960.1,1900.8
903,788.6
2216.9,1420.9
4451.3,4304.8
2117.3,2283.2
1166,1344.6
1553.3,1804
8613.3,8448.5
1734.3,1535.6
1088.1,981.8
2919.3,2664.9
795.4,911.4
790.6,900
5368.6,5864.8
4137.4,4044.3
1930.7,2143.1
17736.6,17635.5
1393.4,1720.2
1524.7,1270.5
2308.1,2543.7
1134.1,1328.3
9179,9395.1
3998.4,4077.3
2885.1,2767.8
1720.9,2086.5
1001.3,751.2
1780.2,1765.3
2358.9,2451.2
2485.5,2603
2974.3,2916.8
8472.3,8766.5
2891.6,3151.8
1686.2,1374.8
1153.6,902.8
2079.5,2085
1992.4,2312.4
1650.1,1955.5
11772.2,11334.5
2593.6,2421.9
6415.3,6165.5
2147.8,2111
1692.5,1725
1041.2,1504
978.5,2119.9
1101.2,1077.9
2598.2,2558
14705.2,14427.4
743.1,1001.7
2970.2,2764.5
2815.6,3113.8
1158.4,1638.8
3047.4,2018.3
11800.5,12218.6
2951.7,3325.2
739.8,1136.8
808.1,1138.8
2030.7,2406.2
2490.8,2288.5
1008.4,1423.4
1198.3,1417.4
2046.2,1860.2
6365.2,6388.5
5870.4,5978.1
3380,3390.2
1878.3,2005.7
1202.4,1648.9
467.8,795.1
3118.7,3390
591.7,1014.5
19490,19427
472.5,987.1
3728.7,3646.6
1424.2,1466.5
3297.1,3409.7
1954.8,1641.6
11352.6,11798.9
1174.2,1303.6
2744.2,2769.4
2835.9,2835.2
765.7,1200.6
112840,108272
3062.8,3017
2295.8,2532.8
2389.3,2502.5
31083.7,31052.3
473.9,807.6
7005.9,6740
955.5,1011.1
1980.1,2497.6
3030.5,3251.5
24077.6,23408.7
901.8,1410.4
292.1,685.9
2152.6,2321.5
864.3,1439
2801.5,1877
98.2,568
9889,10095.9
7001.1,6818.1
113491,111834
2492.8,2824.5
2485,2414.6
1254.5,1506.9
2702.9,2535.3
6045.3,6342.2
4485.6,4181.8
844,850.7
3189.6,3787.2
-131.8,484.5
727.6,879.1
1920.1,2134.2
3211.2,1898.4
11744.1,12116.5
728.3,807.4
3111.7,2882.6
6156.8,6032.8
1387.6,1826.8
521,1096.6
1130.3,1296.5
1865.8,1991.6
7390.3,7464.9
3991.4,4143.4
9550.1,9164
2962.1,3136.8
942.7,983.1
112.4,642.1
1487.5,1538.8
931.3,1506.1
4286.5,5094.2
8976.4,8736.9
1027.7,1294.8
647.2,950
335.6,784.8
748.7,1462.5
2290.1,2431.7
4718.4,5062.7
12838.4,12701.3
263.2,982.6
1870.4,2036.8
734,1045.9
5088.6,4951.9
6432.4,6019.2
10635.8,10609.4
261,924.1
-84.8,1036.1
2530.6,2403.7
5806.1,5438.8
829,795.5
8158.4,8182.8
2916.5,2584.1
974.3,1231
10028,9795.8
9258.7,9430
5420,5825.3
2679.8,2662.2
2845.2,3327.1
3527.4,3642.9
2789.7,3108.5
2773.5,2606.7
2285.2,2522.4
2041.7,2351.1
378.3,871.9
1339.6,1517.1
2322.9,2394.4
2654.6,2616.4
1508.4,1449
2964.9,3227.3
6002.5,6138.6
4656.5,4228.6
1203.5,859
6731.4,6964.9
6946.9,7086
1976.7,2318.2
2199.7,2129.7
4392.8,4608.9
2176.2,2294.5
5221.6,5392.8
6746.4,6970.1
2843.6,3199.1
6197.6,5819.5
1748.4,1464.9
1424.4,1352.2
8433.3,8507.1
3743.2,3654
1718.6,1639.8
5228.9,5471.8
47416.7,45906.5
1718.1,1988.4
1125.5,1321.8
2015.7,2177.4
1077,1233.4
5196.8,5156
493.5,742.7
964.7,1069.3
1130.3,1353
2812.3,2969.4
1318.8,1446.5
580,835.1
1166.7,1174
1520.5,1992.1
1285.5,1343.1
112522,91679.9
1940.4,2002.1
1436.2,1533.9
2251.5,2422.6
5439.8,5197
7326.4,7007.9
1276.4,1137.8
8002,8013.5
1356.9,1639.3
2623.3,2989.6
7235.1,7318.3
7802.2,7155.6
1274.5,1666.3
648.5,765.5
780,1162.7
4331.2,4204.5
378.1,609.8
1285.5,1582.7
832.4,1006.8
972.6,1622.2
615.4,666
834.1,1023.6
2375.5,2308.7
335.6,753.5
7001.2,6961.8
2538.7,2678.9
1503.3,1597.4
1074.1,1267
2529.2,3044
1092,1363
4404.3,4943.4
18926.2,18786.6
17987.3,17952.8
2719.3,2916
645.3,888.5
3247.8,3359.6
570.3,936.9
37570.6,37212
1662.9,1772.3
5960.9,6010.1
1005.8,1013.7
9924.7,8790
2908.1,3143.7
10655.5,10747
2601.6,2591.8
8062.2,7722
8588.9,8365.3
5257.9,4968.1
1267.2,1858.5
789.6,571.2
900.1,988.4
1787.5,1921.8
1320.5,1261.9
2233.2,2560.6
1341.1,1631.5
1277.5,1644.1
5553.6,5311.8
2419.2,2428.3
217.9,511.6
2252.9,2372
3855,4325
4848.5,5675.1
1770.1,2224.7
2618.2,2990.5
12776.1,12425.5
5142.1,5082.1
1419.2,1765.9
6472.3,6560.5
2070.7,2302
2015.2,2139.4
1523,1881.3
974.3,757.6
485.2,755.6
6360.7,6127.1
1633.4,1962.9
5262.6,5559
3135.1,3051.2
1297.7,1628.5
7778.5,7726.7
2515.1,2414.2
1575.7,1754.4
1233.4,810
1174.6,1439.6
8672.2,8611.8
5643.6,5797.1
9425.4,9186.4
1511.1,1648.4
3253.7,3346.6
3978.3,4149.4
3099.5,2183.4
845.1,1075.6
3534.6,3739.4
1157.4,1159.5
865.6,1306.3
17996.3,17327.5
993.2,897
844.7,818.5
829.4,1412.4
3113.8,3415.4
777.9,1565.2
3797.1,3717.7
2018.3,2063.6
692.8,790.9
1078.3,1022.2
7113.6,7183.6
2201,2255.2
1622.8,2227.8
699.4,1041.6
5500.8,5531.7
747.6,799.8
593.1,640
802.2,990.5
1525.1,1734.5
5878.8,6563.3
1791.6,2231.4
1006.5,785.5
1245.3,1542
2161.4,2658.6
916.7,867.5
790.1,883.4
1929.2,1867.8
852.5,1584
2724.9,2930.2
592.1,862
1277.6,1298.1
32629.5,31097.3
3765.4,3967
5014.5,5115.4
2918.8,2792.1
1543.9,1644.5
1070.1,1106.4
1237.9,1205.8
7735.7,7987.7
6144.9,6665.5
1045.7,1530.6
2615.4,2059
728.4,832.2
1420.3,1407.9
1442.2,2018.1
1151.6,1409.4
745.8,774.4
20519.9,19985.4
3558.2,3639
1643.4,1933.3
540.1,859.1
886.5,1038.7
4467.5,4615.3
5220.7,5058.9
4405.6,4947.5
8781,8763.8
3852.8,2335.6
1102.7,1402.8
1970.9,1856.1
12463.5,11120.1
2681,2769.5
2170.7,2257.2
1658.4,1788.4
2277.3,2730.4
2672.2,3213.6
1433.4,1639.5
3462.4,4140.2
5256.9,5164.7
6519.5,6340.3
2309.7,2717.3
6004.3,6452.5
4309.4,4985
3365.1,3593.4
355.8,933.9
579.3,807.7
370.4,748.8
273.4,602.8
3410.4,2889.5
1147.6,1274.5
753.8,1326.7
4061.3,4036.8
4323.2,3779.6
13492.5,14223.5
37860.9,37713.4
1855.7,1561.4
1380.2,1452.7
37697.1,37165.5
176.1,547.8
423.2,654.4
3235.2,3045.7
19364.7,18995.3
1728.6,2279.5
186.3,733.5
1798.4,2214
2253,2590
1700.5,1969.8
529.7,775.4
2621.4,2643
1655.4,1729.8
2515,2433.8
1361.1,2230.4
8622.3,8423.4
1743.6,2100.3
5.9,596.7
3432.7,3810.4
1585,2034
13542,13991.4
12730.8,11425
1178.2,1687
7819.7,7725.2
1620.8,1844.5
1468.7,1753.6
4141,4357.5
1637.7,1750.8
1071.2,1532.9
1060.8,1132
967.1,1403.6
4884.9,5418.3
373.6,684.5
2197.1,2402.8
1797.7,1689.7
897,840.6
4226.3,3808.5
611.8,1031.6
3784.3,3952.9
2294.9,2383.4
1278.7,1575.1
1374.7,1388.2
1640.7,1836.5
1658,2058.8
979.8,1138.1
1294.5,1518.2
248.4,624.9
3837.8,3555.1
1491.2,1822.5
1881.8,1842.1
7971.6,7679.8
11040.7,10802
3810.9,4236.8
765.2,1042.5
4852.1,4907.2
2199.3,2316.6
2652.3,2388
13427.4,13115.2
1307.2,1520.6
2673.8,2604.8
7258.3,7225.4
2156.7,2830.8
10355.7,9540.3
6412.1,6246.8
1323,1245
3383.5,3539.1
7644.1,7569.6
2240.8,2390.7
2136.5,2643.5
785.6,1221.9
4117.4,3938.3
5528,5970.6
4591,4372.6
1229.9,1212.9
1868.2,2098.6
768.3,1056.8
10610.5,10496.6
1025.3,1316.4
2261.1,2053.8
9820.3,9729.4
532.2,532.5
7594.4,7546.1
1485.6,1575.1
1899,2314.8
940.9,976.2
674.3,738.1
61939.9,59616.2
1959.2,1902
1352.7,1630.5
1182.6,1615.7
2819.5,2523
1129.9,1310.7
2028.1,2232.3
4278.1,3854.9
640.3,996.6
2931.7,2761.4
720.5,902.7
36675,36957.9
11767.5,11796.1
379.8,742.5
1033.1,1019.7
6308.9,6164
13026.7,12598
2486.9,2286.8
10067.1,10053.9
1671.1,2057.5
1670.5,1703.1
3122,3443.8
26465.7,18165.9
3049.3,4056.5
2457.3,2901
2849.2,3211.4
1506.5,1865.3
8349.4,7567.3
5138.3,5301.6
1847.1,2446.3
13121,13334
3980.6,4493.8
20028.5,19818.3
3747.6,4167
2977,3398.7
2018.2,2476.2
6891.1,6983.1
951.7,1002.4
15345.6,15213.1
4536,4420.7
1211.4,1434.4
1647.6,1777.5
10040.2,11193.8
2924.2,2878.9
5967.1,5919.5
2981,2969.1
1176.1,1523.6
11887.7,11878.6
1608.3,1336.1
5237.6,5554.3
2620.9,2666.3
2412.2,2740
6606.5,6460.6
15268.5,14651
2546.2,2141.2
2281.4,2356.9
1315.9,1998
1656.7,1721.7
1324.6,1437.8
4033.4,4319.4
1841.6,1800.8
870.9,804.3
4450,4294.2
1387.6,1448.8
7021,7179
8353.8,8018.1
468.4,1012.8
612.9,877.3
3396.9,3864.1
1888.1,2105.7
3651.3,3937.6
1134.4,1596.8
3188.8,3252
422.8,943.2
22231.5,22013.9
1173.1,1023.9
1289.2,1589.3
2053.9,2131.2
6717,7027
3384.6,3167.5
1691.8,1652.8
6317.6,7239.8
212.1,795.7
6077.4,5679.6
855.1,878.8
2535.9,2604
4599.1,4835.5
2104.1,2145.6
1470.7,1646.5
2864.8,2775
2228,2271.9
11423.6,11186.1
1013.4,1450.1
3349.7,3629.9
1368.5,1262.6
10654.3,10621
4421.5,4594.9
2188.9,1911.3
1419.8,1446.2
1921.3,1645.6
2308.1,2430.3
1756.2,1991.1
1676.5,1126.7
2665.9,2294.8
342.4,770
13061.7,13419.7
4147.4,3978.3
1071.1,1476.5
3242.5,3219
1622.2,2069.2
1448.9,1742
4450.8,4919.4
2553.4,2644.9
105115,106771
852.1,1018.8
19527.5,19784.6
7304.9,7077.6
2530.2,2956.2
7695.2,7828.5
-34.6,1058.1
6514.1,6695.1
4100.1,3875.5
520,890.8
1381.9,1648.2
1138.4,1088.5
2305.9,2504.2
1029.3,987.1
751.4,884.8
2595.9,2616.1
1134.6,1435.2
466.7,1177.4
224337,214002
1843.7,1728.6
1799.5,2131
963.8,1140.8
1479.3,1497.4
1130.7,1612.1
3184.2,3870.8
7348.6,7619.7
2001.9,2191.6
-131.9,606.8
1142.6,1459.5
6382,6915.5
680.4,1118.8
7216.6,6853.9
7429.6,7305.5
1243.3,1637.5
1660.8,1799
1479.2,1272
778.5,1027.8
4968,4823.9
2869,2526.6
4860.3,4725
7531.4,7815.9
2384,2762.9
1754,2093.5
9500,8633.3
838.9,871.3
6893.3,7110.2
1496.1,1678.3
1312.1,1717.8
744,1058.3
444.1,1015
2045.7,2044.5
4898.6,4945.8
1253.5,1254.7
5549.2,5748.2
722.6,1502.2
709.1,1077.1
768.1,996.5
3063.9,3158
936.7,1282.6
5323.8,5368.8
1480.2,1657.7
7665,7912.6
1226.8,1356.4
2093.8,2128.9
2763.9,3343.4
729.9,701.6
3415.2,2990.5
563,1642.8
621.4,944.2
5713.5,5718.2
5509.3,5437.7
897.1,824.8
1601.8,1914.1
1788.9,1766.7
2160.6,2247.8
1182.1,1480.3
903.7,1026
4539.9,4332.8
656.5,915.1
1024.9,1080.1
1236.3,1289.6
12610.7,12231.6
5893.8,5540.6
2119.2,2289.4
8357,7905.4
463.9,652.8
2601.8,3172
1058,2148.5
3758.3,4097.4
3697.5,4220.1
138.7,812.1
2248,2349
1673.9,1664.4
4771.6,4347.5
1771.1,2145.6
4640,4775.9
6987.9,6986.1
1121.8,1392.5
3605,3930.6
4645.6,4444.5
5528.7,5780
8228,8051
1231.7,1741.2
1282.3,1311.4
3396.5,3264.6
4778.3,4068
1655.3,1840.5
2637.3,2641.4
1885.1,2032.8
10223.7,10284.2
6024.2,6196.5
43678.5,43114.8
979.3,1202.1
5267.5,5518.2
473.8,1061.7
3798.8,3811.1
2660.2,2726
405.1,752.8
1097.9,894.7
1258.1,1600.3
1217.5,1347.1
4385.9,4215.8
2130.1,2419.2
1822.4,2054.5
88.2,657.4
7735.6,7836.4
1518,1790.7
2038.1,2359.9
1642.7,1656.6
371.5,716.5
7716.6,7719.5
1216.8,1441.4
7623.3,7246.5
2278,2517
6162.5,5915.1
1138.7,958
2836.9,3038.8
4999.8,4746.4
897.1,797.9
315.1,817.5
523.3,1125.5
724,1245
2657,2451.8
496.2,701.9
1885.7,2003.4
439.9,793.8
696.5,1042.9
1585,2221.5
666.9,815.3
3773.1,4086.3
5915.5,6110
1358.6,1717.8
2118,2666.3
3383.5,3389.5
5256.5,5010.7
1241.6,1555.2
513.5,766.7
8901.9,8874
548.2,923.8
1829.9,2066.4
1633.6,1652.8
15513.1,15473.5
1412.7,1641.8
897.6,880.4
4256.2,3610.6
-107.9,543.5
2089,1967.4
2479.7,2526.6
1719.8,2216.6
31835.1,31290.3
2119.3,2271.5
1475.6,1698.9
24890.1,25244.8
914.9,1020.4
1411.9,1709.2
1470.5,1519.8
1872.1,2332.5
4461.7,4796
1177.3,1263.4
577.7,638.2
3571.8,3107.2
91.8,916.4
465.3,812
810.8,1231.6
580.1,917.8
551.7,990.5
1385.1,1828
3858.6,3696.8
2020.7,2391.1
3434.7,3820.5
2077.4,2234.1
4018.3,4018.1
4713.4,4584.2
2723.7,2542
2703.9,3022.7
2826.7,3506
695.4,1127.8
583.7,666.5
1437.6,2142.9
2150.7,2847.6
3671.9,3174.5
7219.1,7076.4
814,713.4
982.5,860.5
6224,6227
1359.4,1711.5
1301.8,1246.5
1426.2,1164.1
2870.7,2886.8
7504.6,7246.8
2769.9,3316
1261,1221
10496,10243.1
13755.6,13691.5
1067.8,894.7
3038,2840.1
1087.5,861
2884,3619.8
366,879.9
7593.9,7682.1
1370.1,1468.5
7840,7852.6
422.2,837.2
3331.4,3476.9
1608.4,1798
7670.9,7676.9
5418.3,5768.8
1234.5,1424.6
9535.8,9236.4
3286.9,3959.4
1444.4,1517.6
402.3,1025.4
1315.6,1571.5
846.4,1104.2
311.4,992.5
17834.4,17624.9
925.8,931.1
1721.7,1934.5
2194.8,2066.1
1115.1,1048.3
1075.7,1290
1150.9,1367.8
1130.1,1225.7
2269.6,2182.9
4627.5,4737.8
641,789.9
4110.1,4239.9
2040.2,2184.6
1703.4,1911.5
3916.3,3668.8
3220.1,3499.7
7355.9,7487.6
3064.9,2956
1852.5,1635.1
10508,10203.5
2483.2,2646.5
1122.9,1334.8
801.8,1077.5
494.3,815
420,885
2358.7,2496
1486.9,1698.1
2215.8,2784.5
10601,10750.6
1019.9,1399.9
1166,1466.9
13457.5,14069.5
1631.5,1593.3
935.4,1047.3
991.1,1518.3
608,829.5
2027.5,2218.7
2552.6,3041.7
677.9,898.9
1451.1,2303
7080.6,6961.8
1087.7,1596.2
1031.6,1231.6
11164.1,11151.6
2388.7,2467.8
527.6,644.8
2192.6,2361.5
1026.6,1288.4
1367.6,1775.5
706.9,1083.3
7331.8,7277.4
2585.6,2899.4
2189.9,2314.3
1128.2,1930.6
5092.8,4928.8
4652,5440.6
2854.6,2765.8
106.9,621.6
1938.7,1590.5
1209.8,1225.4
2098.6,2376.8
2165.6,2559.1
1217.1,1795.5
4954.7,4892.6
2637.9,2720.2
3521.2,3822.8
5537.8,5747.1
838.6,999.7
11576.5,11299
1586.9,1822.7
3593.1,3791.8
1072.3,1559.9
6873.1,6463.8
6217.7,6522.5
1973.3,2305.6
2749.1,2651.2
5868.4,5878.5
3242.2,3041.4
7831.6,7452.4
8772,7449.8
818.5,1425.4
652.4,804.8
9385,9149.9
1271.1,1247.9
1404.5,2395
1187.3,1476.8
812.1,1111.8
6776.1,6979.7
999.7,1396.3
851.5,1539.1
5877.4,5520.4
1426.6,1795.5
6742.6,6641.6
3469.7,3790
3206.9,3398.8
9571.8,9655
2206,2573
6877.2,6760
1388,1719.9
1603.4,1946.1
1594.8,1789
2317.4,2393.8
1757.3,2110.2
3992.5,4085.5
1716.5,1738.7
294.1,647
3696,4046.7
533.9,894.8
1970.6,1871.1
722.1,1254.2
3482.7,3490.4
5201.7,5451.8
563.4,850.4
3514.7,3627.7
888.2,1369.8
839,1611.2
1526.7,1866.6
687.8,1042.8
8152.7,7982.8
1018.8,1544.1
11293.7,11876
2708.1,3250.8
514.2,713.7
861.8,1228
12343.8,12335.6
4581.1,4797.8
3253.8,2928.9
2285.2,2622.5
609.6,892
1170.6,1432.8
3465.4,3668.3
1985.7,2279.1
2857.7,2868.2
1335.3,1402.1
1643.9,1880.5
2047.2,2068.6
1108.4,1288.9
2652.2,3174.8
797.2,1110.5
587.3,858.1
5034.6,5824.3
6399.9,6540.8
4995.6,5142.9
2933.5,3073.4
5257.9,5092.8
659.1,727.9
2559.4,2603.2
414.1,919.5
5467.3,5385
1316.3,1377.4
775.1,1435.7
1358.4,1959.6
1263.1,1718.8
63551.4,60636
6392.1,7003.5
1934.2,1942
1010.8,678.7
1807.5,1611.5
6719.9,6494.8
5110.8,5319
1147.4,1389.5
9149.4,9335.9
1447,1858.9
1754.7,2107.6
1685.5,2090.7
2309.2,2492.5
10597,10958.7
5017.1,4999.1
531.7,837.9
11329.6,11183.6
3191.6,3559.6
21934.6,21245.1
2481,2420.7
1938.7,1834.8
2359.6,2545.5
6338.7,6105.8
1170.7,1330.6
744.4,907.3
3820.5,4095.4
2114.8,1818.8
1268.6,1243.4
3320.7,3574.6
11840.7,12836
1041.5,1380.6
4247.3,4271.4
8182.8,8560.8
5291.6,5682.8
1937.8,1955.2
870.4,1295.4
3841.9,4621.6
13818.9,13740.3
10962.2,10884.5
-177,570.8
448.7,526.8
10534.3,11147.1
9402.1,5120.8
2706.6,2895.7
1312.5,1331
952.6,895.8
5646.6,5647.8
3430.8,3521.6
1752.8,2116.6
2083,2401.4
644.3,1004
3585.2,3864.6
1616,1420.5
8892,8995
2640.9,2919.5
7925.1,8015.5
3572.8,3838.5
1564.1,1699.7
7641.2,7644.3
77453,77757
2048,2411.1
8826.4,8680.4
9161.8,8846.7
658.9,1086.8
783.1,1245.9
1243.5,2080.1
2288.1,2553.5
2428.3,2309.5
6401,6621
1244.7,1136
3319,3567.1
14829.2,14750
1220.9,1725.5
5982.7,5987.4
1525.4,1841.8
4269.1,2590.3
2259.7,2151.1
1343.6,1365.8
3867.5,3626.3
6527,6562.7
2852.6,2929.7
1789.9,1722.9
4066.6,4095
4773,5086.7
5857.2,5532.2
-27.4,734.2
2032.9,2410
6696.7,6091.8
2763.2,2850.8
2806.2,2822.9
2231.9,2273
1684.5,1571.2
977.2,1162.6
3613.4,2323.3
767.7,942.8
11679.8,11656.6
3205.3,3360.1
4317.6,4228.5
576.5,1003
7901.4,7676.9
3360.8,3224.8
2493.3,2331.2
401.7,1385.7
12374.8,9516
133.8,599.6
1960.2,2255.1
2043.7,2548.2
4253.1,2551.1
4045.4,4640.2
8325.4,8624.5
3057.7,3174
5404.9,5894.7
1084.1,1079.8
811.5,1283.1
3040.9,3175.8
9571.1,6255.8
1930.1,2179.2
1686.2,2015.6
109.8,644.6
1257,1881.8
8524.5,7750.7
2168.1,2239.9
4713.5,4316.5
2221,2003
1597.1,1415.5
1366.3,1281
2544.7,2334.8
660.6,1003.7
461,989
1730.1,2000.7
3984.9,4318.8
736,1288.1
2367.6,2537.5
3368.3,3445.5
637.7,936
8626.2,8973.9
6660.8,6149
4502.7,4331.4
5786,5761.3
965.4,1063.3
1820.3,2117.6
902.6,1030.3
6330.7,6263.1
3642.5,3554.3
1040.6,695
4110.1,4155.2
970.7,916.5
5319.5,5574.7
1083.2,1269.2
8733.9,9270
2155.9,1916.9
1488.2,1634.6
1530.8,1584.8
4579.1,4642.8
396.7,710.2
9889.6,10333.8
2206.4,2695.4
1288.2,2028.2
4157.2,4356.5
6646.4,6882.1
984.4,1280.2
20430.8,21189.7
819.2,1342
4290.7,4286.5
666.1,1079.7
4619.3,4698.1
1161.6,1208.3
3014.4,3196.8
7234.4,7061.3
5033.4,4944.1
1026.6,743.8
2601.2,2610.5
1593.6,2113.7
811.2,895.6
1386.7,1649.4
1850,1785.8
6660.7,3637.3
1382.6,1903.5
17669.8,16769
628.3,820.8
898.3,1457.4
1942.1,2295.8
952.6,1059.7
978.4,1236
4302.5,4397
1736.4,1552.4
2055.7,2062
4418.8,4586.4
900.1,1093.9
2059.5,2224.1
3685.8,3071
3815,3853
2268.2,1781.9
1691.8,2512.5
2447.7,2627.4
3390.9,3409.8
650,1090.3
934.9,1282.9
995.6,935
626.1,795.2
811.2,1572.5
2551,2846.7
86.9,718.8
6001.1,5966.2
2049.2,2309.9
4585.9,4674
1891.6,2199.6
1356.2,1403.8
1588.6,1821.1
1391,1404.7
17339.9,16754.4
5570.2,5643.7
2761.1,2952.4
2477.9,2889
630.2,898.6
5798.5,5354.6
5225.5,5139
1279.2,1957.2
1785.7,1817.7
12394.8,12428.4
20107.3,19564
4314.3,4192.5
7224.9,7069.6
1193.7,1278.5
2437.3,2785.4
5642.7,5551.1
37720.6,37055.1
6300.4,6128.9
2646.4,2664.2
183.8,922.1
